comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"This same question could be raised in regards to Operation Tonga, the Canadians are credited there in a reversal of this situation because of a Canadain battalion taking part. Likewise with Sword Beach and the French. Finally, 51st (Highland) Infantry Division was the followup force for I Corps assault divisions - did it land any of its forces on Juno?",0,0,0,0,0,0
"Yes, well you tried to vandalise it through back passages. I doubt this planw ill work - why don't you go and do something useful?",0,0,0,0,0,0
Why not use the more common Pochhammer symbol? I have never before seen the notation of underling the exponent.,0,0,0,0,0,0
"OK, clear enough for a peeon. , waits for audience applause, not a sausage.",1,0,0,0,0,0
""" I agree on that part. Their website states that the 777-300ER is now in the Virgin Australia fleet. →ιν ΤαΙk Ͼδητrιβμτιoης """,0,0,0,0,0,0
Clean up I've tried to tackle the issue of no citations and improve the article. I'm sure there must be more to add about Norton. Libby norman,0,0,0,0,0,0
Abey Gandu.. Wikipedian.. Salley how dare you delete all the pic's of my collection to Kolkata page. Harami.. 1st of all you don't put a pic. Then u try delete the pic's... Fuck u off.. gandu salla.,1,0,1,0,1,0
""":Yes! Everyone should be exterminated to protect humanity from the methane and carbon dioxide gas they emit along with the destruction of the environment. Without humans humanity would not require protection. Idiots! """,1,0,0,0,1,0
""":Hi Abu, (may I call you Abu? it's been so often that we talked lately that we must in the end as a minimum be on a first name basis!), anyway, this time you did your homework well and I respect that. If faced with this kind of facts we must alter the strategy. Good research stands on its own merits and you did well. So I would like to ask you, if I reduce the image size by 70, 50 whatever percentage could that help? I gave MangoJuice the link last time and there is a special category for reduced images. Could you let me know? BTW from last time we had a bit of a debate, and I want to let you know that after the first impressions I have come to respect your capable contributions here. Take care. No problem in referring me as Abu. The image is used by Nobel web at 140x198. If we want to make sure that our use of the image doesn't make their use obsolete (i.e: """"Wikipedia's Chandrasekhar's bio already has a nice pic, I don't have to go to nobelprize.com's bio in order to see a good pic. There's nothing special about nobelprize.com""""), we would have to use the image at a considerable smaller size. But do you think it would still be useful? I see that we would be diminishing nobelprize.com's value whenever we use the image at an web-resolution size, because that's how they make use of this image. Thanks for the second impression! (talk) """,0,0,0,0,0,0
"Calling anything i have done as anti semetic is libel, and offensive and a personal attack against me. how can you pull such bullshit out of your arse94.168.210.205",1,0,1,0,0,0
"All external links are supposed to follow Wikipedia:Manual of Style. Direct linking is the appropriate resort. You are plainly taking sides to attack my person, because you don't like me as a person dbiv. Go away and shut up. Stop readding that guy's sexual innuendos to my talk page and grow up.",1,0,0,0,0,0
""" Wikipedia sources minor d-list Youtube, Facebook & Twitter """"celebrity"""" accounts. """,0,0,0,0,0,0
""" I have extended the above block to indefinite due to the violation of our no legal threats policy. You may not edit Wikipedia while judicial or quasi-judicial actions are progress. Please see the WP:NLT policy for more details. (talk→ ←track) """,0,0,0,0,0,0
Haha!! You're both such losers!,1,0,0,0,1,0
"This song did reach the top of the Rap charts, so maybe this should have an article.",0,0,0,0,0,0
""":Re the semi-logic rhetorical speculation on this RfC's launch, this line """"Is it safe to say that """"Massacre"""" has fallen out of use in recent years with more current scholarship favoring """"massacre""""? """" has a very simple answer in WP:TITLE: """"the interests of the general readership should be put before those of specialists"""". Invoking the WP:Specialist style fallacy to justify an uncalled for reversion of a valid title without knowing anything about the subject or its importance without any regard for COMMONUSE and national standards is getting to be too """"typically Wikipedian"""". Current scholarship is not the arbiter of things, though those who invoked it like to pretend it's all that matters...RS is a LOT larger than so-called """"scholarship"""" and its shifting style and methodology stances. """,0,0,0,0,0,0
"Why? I would like to see some explanation of the multi-faceted rationales for this rather statist mandate, rather unprecedented in the technology history of the USA because it allows for absolutely no choice on the part of consumers/users. The introduction cited political, economic issues, there are also military issues perhaps, and the capability of the technology involved all hint at a series of reasons that are not clear in everything I've read on the topic. Am I the only one confused on this issue?",0,0,0,0,0,0
"please, please killyourself you whiney little jewish faggot",1,0,1,0,1,1
You should block this idiot for life!,1,0,1,0,1,0
Knob Jockey== You Gay For Deleting Factory: The Musical ==,1,0,0,0,0,1
"Johnny the Vandal Hi Redvers, I see that you've also fallen foul of the idiot Johnny the Vandal ( most recently). I just thought I'd welcome you to our select band if you're in anything like my position you can look forward to at least 3 years of this idiot vandalising your talk page ( Best regards,",0,0,0,0,1,0
""" Oppose A lot of the arguments above are missing the point, to quote User:Only in death... from the BLPN: What BLPCAT also says is """"and the subject's beliefs or sexual orientation are relevant to their public life or notability"""", which in her case they are not,. Totally agree, since when has her sexuality been a notable part of her public persona? Parley! """,0,0,0,0,0,0
"Welcome! Hello, 68.5.42.8, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Unfortunately, one or more of your edits have not conformed to Wikipedia's verifiability policy, and may be removed if they have not yet been. Wikipedia articles should refer only to facts and interpretations that have been stated in print or on reputable websites or other forms of media. Always remember to provide a reliable source for quotations and for any material that is likely to be challenged, or it may be removed. Wikipedia also has a related policy against including original research in articles. As well, all new biographies of living people must contain at least one reliable source. If you are stuck and looking for help, please see the guide for citing sources or come to the new contributors' help page, where experienced Wikipedians can answer any queries you have! Here are a few other good links for newcomers: The five pillars of Wikipedia How to edit a page Help pages Tutorial How to write a great article Simplified Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question, ask me on User talk:Fnlaysonmy talk page, or you can type on your user page and someone will show up shortly to answer your questions. Again, welcome!",0,0,0,0,0,0
"(UTC) he was saying how the name meant the same thing when pronounced the same in different languages...not that it ryhmed- as there would be hundreds of possiblities 10:05, 8 January 2007",0,0,0,0,0,0
fuck u asshole cock dick ass fuck shit bitch fucccccckkkkk yoooouuu u german fag,1,0,1,0,1,1
""" Oh dear. """"Represent"""" in the legal sense or just weird stuff? I was just wondering if it was known one way or the other about Volalo for the sake of fairness and clarity. barleyscribs """,0,0,0,0,0,0
""" Taking into account your a sock to you claimed your not """"anti"""" Pakistani and then you go around creating rubbish articles for retaliatory purposes such as azad kashmir so called rights abuses you brough this onto yourself I do not care about this 6 month crap no more I waited over a year in 2010 and I am not going to let your foul ill intentions ruin wikipedia lol taking into account your hissy fits your more of a bitch than I though you are """,0,0,1,0,1,0
Why don't you make one yourself then?,0,0,0,0,0,0
F off. Which part of fair use listing that Wikipedia itself put together and was used in these images did you (idiots like you) did not get? Stick your dialoge in your rear end that seems glued in front of your pc. Go and get a life dumbo.,0,0,1,0,1,0
